[2025-05-24T13:37:31.749+0000][gc,task     ] GC(35) Using 10 workers of 10 for evacuation
[2025-05-24T13:37:31.755+0000][gc,phases   ] GC(35)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:37:31.756+0000][gc,phases   ] GC(35)   Merge Heap Roots: 0.2ms
[2025-05-24T13:37:31.756+0000][gc,phases   ] GC(35)   Evacuate Collection Set: 4.0ms
[2025-05-24T13:37:31.756+0000][gc,phases   ] GC(35)   Post Evacuate Collection Set: 1.2ms
[2025-05-24T13:37:31.756+0000][gc,phases   ] GC(35)   Other: 0.3ms
[2025-05-24T13:37:31.757+0000][gc,heap     ] GC(35) Eden regions: 602->0(604)
[2025-05-24T13:37:31.757+0000][gc,heap     ] GC(35) Survivor regions: 12->10(77)
[2025-05-24T13:37:31.757+0000][gc,heap     ] GC(35) Old regions: 30->30
[2025-05-24T13:37:31.757+0000][gc,heap     ] GC(35) Humongous regions: 130->130
[2025-05-24T13:37:31.757+0000][gc,metaspace] GC(35) Metaspace: 16388K(16768K)->16388K(16768K) NonClass: 14559K(14720K)->14559K(14720K) Class: 1828K(2048K)->1828K(2048K)
[2025-05-24T13:37:31.758+0000][gc          ] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 772M->169M(1024M) 8.541ms
[2025-05-24T13:37:31.758+0000][gc,cpu      ] GC(35) User=0.04s Sys=0.01s Real=0.01s
[2025-05-24T13:38:11.659+0000][gc,start    ] GC(36) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:38:11.660+0000][gc,task     ] GC(36) Using 10 workers of 10 for evacuation
[2025-05-24T13:38:11.683+0000][gc,phases   ] GC(36)   Pre Evacuate Collection Set: 1.8ms
[2025-05-24T13:38:11.683+0000][gc,phases   ] GC(36)   Merge Heap Roots: 0.3ms
[2025-05-24T13:38:11.685+0000][gc,phases   ] GC(36)   Evacuate Collection Set: 12.7ms
[2025-05-24T13:38:11.687+0000][gc,phases   ] GC(36)   Post Evacuate Collection Set: 4.5ms
[2025-05-24T13:38:11.688+0000][gc,phases   ] GC(36)   Other: 3.1ms
[2025-05-24T13:38:11.688+0000][gc,heap     ] GC(36) Eden regions: 604->0(603)
[2025-05-24T13:38:11.689+0000][gc,heap     ] GC(36) Survivor regions: 10->11(77)
[2025-05-24T13:38:11.689+0000][gc,heap     ] GC(36) Old regions: 30->30
[2025-05-24T13:38:11.690+0000][gc,heap     ] GC(36) Humongous regions: 130->130
[2025-05-24T13:38:11.691+0000][gc,metaspace] GC(36) Metaspace: 16394K(16768K)->16394K(16768K) NonClass: 14566K(14720K)->14566K(14720K) Class: 1828K(2048K)->1828K(2048K)
[2025-05-24T13:38:11.692+0000][gc          ] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 773M->169M(1024M) 32.452ms
[2025-05-24T13:38:11.692+0000][gc,cpu      ] GC(36) User=0.05s Sys=0.03s Real=0.03s
[2025-05-24T13:38:51.340+0000][gc,start    ] GC(37) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:38:51.340+0000][gc,task     ] GC(37) Using 10 workers of 10 for evacuation
[2025-05-24T13:38:51.368+0000][gc,phases   ] GC(37)   Pre Evacuate Collection Set: 1.1ms
[2025-05-24T13:38:51.368+0000][gc,phases   ] GC(37)   Merge Heap Roots: 0.3ms
[2025-05-24T13:38:51.368+0000][gc,phases   ] GC(37)   Evacuate Collection Set: 21.5ms
[2025-05-24T13:38:51.369+0000][gc,phases   ] GC(37)   Post Evacuate Collection Set: 4.2ms
[2025-05-24T13:38:51.369+0000][gc,phases   ] GC(37)   Other: 0.5ms
[2025-05-24T13:38:51.369+0000][gc,heap     ] GC(37) Eden regions: 603->0(604)
[2025-05-24T13:38:51.369+0000][gc,heap     ] GC(37) Survivor regions: 11->10(77)
[2025-05-24T13:38:51.370+0000][gc,heap     ] GC(37) Old regions: 30->30
[2025-05-24T13:38:51.371+0000][gc,heap     ] GC(37) Humongous regions: 130->130
[2025-05-24T13:38:51.371+0000][gc,metaspace] GC(37) Metaspace: 16399K(16768K)->16399K(16768K) NonClass: 14570K(14720K)->14570K(14720K) Class: 1828K(2048K)->1828K(2048K)
[2025-05-24T13:38:51.372+0000][gc          ] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 772M->169M(1024M) 32.694ms
[2025-05-24T13:38:51.381+0000][gc,cpu      ] GC(37) User=0.04s Sys=0.00s Real=0.04s
[2025-05-24T13:39:22.341+0000][gc,start    ] GC(38) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:39:22.341+0000][gc,task     ] GC(38) Using 10 workers of 10 for evacuation
[2025-05-24T13:39:22.350+0000][gc,phases   ] GC(38)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:39:22.351+0000][gc,phases   ] GC(38)   Merge Heap Roots: 0.3ms
[2025-05-24T13:39:22.351+0000][gc,phases   ] GC(38)   Evacuate Collection Set: 6.2ms
[2025-05-24T13:39:22.351+0000][gc,phases   ] GC(38)   Post Evacuate Collection Set: 1.4ms
[2025-05-24T13:39:22.351+0000][gc,phases   ] GC(38)   Other: 0.5ms
[2025-05-24T13:39:22.352+0000][gc,heap     ] GC(38) Eden regions: 604->0(600)
[2025-05-24T13:39:22.352+0000][gc,heap     ] GC(38) Survivor regions: 10->14(77)
[2025-05-24T13:39:22.352+0000][gc,heap     ] GC(38) Old regions: 30->30
[2025-05-24T13:39:22.352+0000][gc,heap     ] GC(38) Humongous regions: 130->130
[2025-05-24T13:39:22.352+0000][gc,metaspace] GC(38) Metaspace: 16401K(16768K)->16401K(16768K) NonClass: 14573K(14720K)->14573K(14720K) Class: 1828K(2048K)->1828K(2048K)
[2025-05-24T13:39:22.353+0000][gc          ] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 773M->173M(1024M) 11.753ms
[2025-05-24T13:39:22.353+0000][gc,cpu      ] GC(38) User=0.05s Sys=0.00s Real=0.01s
[2025-05-24T13:40:02.005+0000][gc,start    ] GC(39) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:40:02.006+0000][gc,task     ] GC(39) Using 10 workers of 10 for evacuation
[2025-05-24T13:40:02.048+0000][gc,phases   ] GC(39)   Pre Evacuate Collection Set: 3.6ms
[2025-05-24T13:40:02.049+0000][gc,phases   ] GC(39)   Merge Heap Roots: 0.7ms
[2025-05-24T13:40:02.050+0000][gc,phases   ] GC(39)   Evacuate Collection Set: 34.0ms
[2025-05-24T13:40:02.053+0000][gc,phases   ] GC(39)   Post Evacuate Collection Set: 2.0ms
[2025-05-24T13:40:02.054+0000][gc,phases   ] GC(39)   Other: 2.2ms
[2025-05-24T13:40:02.055+0000][gc,heap     ] GC(39) Eden regions: 600->0(601)
[2025-05-24T13:40:02.056+0000][gc,heap     ] GC(39) Survivor regions: 14->13(77)
[2025-05-24T13:40:02.058+0000][gc,heap     ] GC(39) Old regions: 30->31
[2025-05-24T13:40:02.059+0000][gc,heap     ] GC(39) Humongous regions: 130->130
[2025-05-24T13:40:02.060+0000][gc,metaspace] GC(39) Metaspace: 16404K(16768K)->16404K(16768K) NonClass: 14576K(14720K)->14576K(14720K) Class: 1828K(2048K)->1828K(2048K)
[2025-05-24T13:40:02.064+0000][gc          ] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 773M->173M(1024M) 59.257ms
[2025-05-24T13:40:02.067+0000][gc,cpu      ] GC(39) User=0.12s Sys=0.00s Real=0.07s
[2025-05-24T13:40:41.701+0000][gc,start    ] GC(40) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:40:41.701+0000][gc,task     ] GC(40) Using 10 workers of 10 for evacuation
[2025-05-24T13:40:41.711+0000][gc,phases   ] GC(40)   Pre Evacuate Collection Set: 0.7ms
[2025-05-24T13:40:41.712+0000][gc,phases   ] GC(40)   Merge Heap Roots: 0.7ms
[2025-05-24T13:40:41.713+0000][gc,phases   ] GC(40)   Evacuate Collection Set: 6.4ms
[2025-05-24T13:40:41.713+0000][gc,phases   ] GC(40)   Post Evacuate Collection Set: 1.4ms
[2025-05-24T13:40:41.714+0000][gc,phases   ] GC(40)   Other: 0.7ms
[2025-05-24T13:40:41.715+0000][gc,heap     ] GC(40) Eden regions: 601->0(605)
[2025-05-24T13:40:41.715+0000][gc,heap     ] GC(40) Survivor regions: 13->9(77)
[2025-05-24T13:40:41.715+0000][gc,heap     ] GC(40) Old regions: 31->31
[2025-05-24T13:40:41.716+0000][gc,heap     ] GC(40) Humongous regions: 130->130
[2025-05-24T13:40:41.717+0000][gc,metaspace] GC(40) Metaspace: 16513K(17024K)->16513K(17024K) NonClass: 14667K(14912K)->14667K(14912K) Class: 1845K(2112K)->1845K(2112K)
[2025-05-24T13:40:41.717+0000][gc          ] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 774M->169M(1024M) 16.097ms
[2025-05-24T13:40:41.717+0000][gc,cpu      ] GC(40) User=0.04s Sys=0.02s Real=0.02s
[2025-05-24T13:41:21.308+0000][gc,start    ] GC(41) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:41:21.309+0000][gc,task     ] GC(41) Using 10 workers of 10 for evacuation
[2025-05-24T13:41:21.322+0000][gc,phases   ] GC(41)   Pre Evacuate Collection Set: 1.0ms
[2025-05-24T13:41:21.323+0000][gc,phases   ] GC(41)   Merge Heap Roots: 0.3ms
[2025-05-24T13:41:21.324+0000][gc,phases   ] GC(41)   Evacuate Collection Set: 8.1ms
[2025-05-24T13:41:21.325+0000][gc,phases   ] GC(41)   Post Evacuate Collection Set: 1.5ms
[2025-05-24T13:41:21.327+0000][gc,phases   ] GC(41)   Other: 1.6ms
[2025-05-24T13:41:21.328+0000][gc,heap     ] GC(41) Eden regions: 605->0(605)
[2025-05-24T13:41:21.328+0000][gc,heap     ] GC(41) Survivor regions: 9->9(77)
[2025-05-24T13:41:21.330+0000][gc,heap     ] GC(41) Old regions: 31->31
[2025-05-24T13:41:21.330+0000][gc,heap     ] GC(41) Humongous regions: 130->130
[2025-05-24T13:41:21.331+0000][gc,metaspace] GC(41) Metaspace: 16664K(17088K)->16664K(17088K) NonClass: 14800K(14976K)->14800K(14976K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:41:21.332+0000][gc          ] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 774M->169M(1024M) 24.344ms
[2025-05-24T13:41:21.334+0000][gc,cpu      ] GC(41) User=0.04s Sys=0.00s Real=0.03s
[2025-05-24T13:41:52.109+0000][gc,start    ] GC(42) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:41:52.109+0000][gc,task     ] GC(42) Using 10 workers of 10 for evacuation
[2025-05-24T13:41:52.117+0000][gc,phases   ] GC(42)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:41:52.117+0000][gc,phases   ] GC(42)   Merge Heap Roots: 0.3ms
[2025-05-24T13:41:52.117+0000][gc,phases   ] GC(42)   Evacuate Collection Set: 5.2ms
[2025-05-24T13:41:52.118+0000][gc,phases   ] GC(42)   Post Evacuate Collection Set: 1.2ms
[2025-05-24T13:41:52.118+0000][gc,phases   ] GC(42)   Other: 0.4ms
[2025-05-24T13:41:52.119+0000][gc,heap     ] GC(42) Eden regions: 605->0(601)
[2025-05-24T13:41:52.119+0000][gc,heap     ] GC(42) Survivor regions: 9->13(77)
[2025-05-24T13:41:52.119+0000][gc,heap     ] GC(42) Old regions: 31->31
[2025-05-24T13:41:52.119+0000][gc,heap     ] GC(42) Humongous regions: 130->130
[2025-05-24T13:41:52.119+0000][gc,metaspace] GC(42) Metaspace: 16666K(17088K)->16666K(17088K) NonClass: 14802K(14976K)->14802K(14976K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:41:52.120+0000][gc          ] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 774M->172M(1024M) 10.787ms
[2025-05-24T13:41:52.120+0000][gc,cpu      ] GC(42) User=0.04s Sys=0.01s Real=0.01s
[2025-05-24T13:42:31.954+0000][gc,start    ] GC(43) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:42:31.954+0000][gc,task     ] GC(43) Using 10 workers of 10 for evacuation
[2025-05-24T13:42:31.963+0000][gc,phases   ] GC(43)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:42:31.963+0000][gc,phases   ] GC(43)   Merge Heap Roots: 0.2ms
[2025-05-24T13:42:31.963+0000][gc,phases   ] GC(43)   Evacuate Collection Set: 5.1ms
[2025-05-24T13:42:31.963+0000][gc,phases   ] GC(43)   Post Evacuate Collection Set: 2.2ms
[2025-05-24T13:42:31.963+0000][gc,phases   ] GC(43)   Other: 0.4ms
[2025-05-24T13:42:31.964+0000][gc,heap     ] GC(43) Eden regions: 601->0(602)
[2025-05-24T13:42:31.964+0000][gc,heap     ] GC(43) Survivor regions: 13->12(77)
[2025-05-24T13:42:31.964+0000][gc,heap     ] GC(43) Old regions: 31->31
[2025-05-24T13:42:31.964+0000][gc,heap     ] GC(43) Humongous regions: 130->130
[2025-05-24T13:42:31.965+0000][gc,metaspace] GC(43) Metaspace: 16668K(17088K)->16668K(17088K) NonClass: 14804K(14976K)->14804K(14976K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:42:31.965+0000][gc          ] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 773M->172M(1024M) 11.039ms
[2025-05-24T13:42:31.965+0000][gc,cpu      ] GC(43) User=0.05s Sys=0.00s Real=0.01s
[2025-05-24T13:43:11.613+0000][gc,start    ] GC(44) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:43:11.613+0000][gc,task     ] GC(44) Using 10 workers of 10 for evacuation
[2025-05-24T13:43:11.634+0000][gc,phases   ] GC(44)   Pre Evacuate Collection Set: 1.0ms
[2025-05-24T13:43:11.635+0000][gc,phases   ] GC(44)   Merge Heap Roots: 0.3ms
[2025-05-24T13:43:11.636+0000][gc,phases   ] GC(44)   Evacuate Collection Set: 14.9ms
[2025-05-24T13:43:11.636+0000][gc,phases   ] GC(44)   Post Evacuate Collection Set: 3.4ms
[2025-05-24T13:43:11.637+0000][gc,phases   ] GC(44)   Other: 1.2ms
[2025-05-24T13:43:11.638+0000][gc,heap     ] GC(44) Eden regions: 602->0(602)
[2025-05-24T13:43:11.638+0000][gc,heap     ] GC(44) Survivor regions: 12->12(77)
[2025-05-24T13:43:11.639+0000][gc,heap     ] GC(44) Old regions: 31->32
[2025-05-24T13:43:11.639+0000][gc,heap     ] GC(44) Humongous regions: 130->130
[2025-05-24T13:43:11.640+0000][gc,metaspace] GC(44) Metaspace: 16677K(17088K)->16677K(17088K) NonClass: 14813K(14976K)->14813K(14976K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:43:11.640+0000][gc          ] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 774M->172M(1024M) 27.413ms
[2025-05-24T13:43:11.642+0000][gc,cpu      ] GC(44) User=0.06s Sys=0.01s Real=0.03s
[2025-05-24T13:43:51.300+0000][gc,start    ] GC(45) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:43:51.303+0000][gc,task     ] GC(45) Using 10 workers of 10 for evacuation
[2025-05-24T13:43:51.336+0000][gc,phases   ] GC(45)   Pre Evacuate Collection Set: 0.6ms
[2025-05-24T13:43:51.337+0000][gc,phases   ] GC(45)   Merge Heap Roots: 0.3ms
[2025-05-24T13:43:51.338+0000][gc,phases   ] GC(45)   Evacuate Collection Set: 16.6ms
[2025-05-24T13:43:51.339+0000][gc,phases   ] GC(45)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:43:51.342+0000][gc,phases   ] GC(45)   Other: 14.8ms
[2025-05-24T13:43:51.344+0000][gc,heap     ] GC(45) Eden regions: 602->0(603)
[2025-05-24T13:43:51.345+0000][gc,heap     ] GC(45) Survivor regions: 12->11(77)
[2025-05-24T13:43:51.346+0000][gc,heap     ] GC(45) Old regions: 32->33
[2025-05-24T13:43:51.347+0000][gc,heap     ] GC(45) Humongous regions: 130->130
[2025-05-24T13:43:51.349+0000][gc,metaspace] GC(45) Metaspace: 16679K(17152K)->16679K(17152K) NonClass: 14815K(15040K)->14815K(15040K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:43:51.349+0000][gc          ] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 774M->173M(1024M) 49.330ms
[2025-05-24T13:43:51.350+0000][gc,cpu      ] GC(45) User=0.07s Sys=0.00s Real=0.05s
[2025-05-24T13:44:22.039+0000][gc,start    ] GC(46) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:44:22.039+0000][gc,task     ] GC(46) Using 10 workers of 10 for evacuation
[2025-05-24T13:44:22.046+0000][gc,phases   ] GC(46)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:44:22.047+0000][gc,phases   ] GC(46)   Merge Heap Roots: 0.2ms
[2025-05-24T13:44:22.047+0000][gc,phases   ] GC(46)   Evacuate Collection Set: 5.2ms
[2025-05-24T13:44:22.047+0000][gc,phases   ] GC(46)   Post Evacuate Collection Set: 1.1ms
[2025-05-24T13:44:22.047+0000][gc,phases   ] GC(46)   Other: 0.3ms
[2025-05-24T13:44:22.047+0000][gc,heap     ] GC(46) Eden regions: 603->0(601)
[2025-05-24T13:44:22.048+0000][gc,heap     ] GC(46) Survivor regions: 11->13(77)
[2025-05-24T13:44:22.048+0000][gc,heap     ] GC(46) Old regions: 33->34
[2025-05-24T13:44:22.048+0000][gc,heap     ] GC(46) Humongous regions: 130->130
[2025-05-24T13:44:22.048+0000][gc,metaspace] GC(46) Metaspace: 16679K(17152K)->16679K(17152K) NonClass: 14815K(15040K)->14815K(15040K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:44:22.049+0000][gc          ] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 776M->176M(1024M) 9.697ms
[2025-05-24T13:44:22.049+0000][gc,cpu      ] GC(46) User=0.05s Sys=0.02s Real=0.01s
[2025-05-24T13:45:01.934+0000][gc,start    ] GC(47) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:45:01.934+0000][gc,task     ] GC(47) Using 10 workers of 10 for evacuation
[2025-05-24T13:45:01.950+0000][gc,phases   ] GC(47)   Pre Evacuate Collection Set: 2.5ms
[2025-05-24T13:45:01.951+0000][gc,phases   ] GC(47)   Merge Heap Roots: 0.4ms
[2025-05-24T13:45:01.951+0000][gc,phases   ] GC(47)   Evacuate Collection Set: 8.3ms
[2025-05-24T13:45:01.952+0000][gc,phases   ] GC(47)   Post Evacuate Collection Set: 3.3ms
[2025-05-24T13:45:01.952+0000][gc,phases   ] GC(47)   Other: 1.4ms
[2025-05-24T13:45:01.953+0000][gc,heap     ] GC(47) Eden regions: 601->0(606)
[2025-05-24T13:45:01.953+0000][gc,heap     ] GC(47) Survivor regions: 13->8(77)
[2025-05-24T13:45:01.953+0000][gc,heap     ] GC(47) Old regions: 34->34
[2025-05-24T13:45:01.954+0000][gc,heap     ] GC(47) Humongous regions: 130->130
[2025-05-24T13:45:01.955+0000][gc,metaspace] GC(47) Metaspace: 16681K(17152K)->16681K(17152K) NonClass: 14817K(15040K)->14817K(15040K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:45:01.955+0000][gc          ] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 777M->171M(1024M) 21.564ms
[2025-05-24T13:45:01.956+0000][gc,cpu      ] GC(47) User=0.04s Sys=0.02s Real=0.02s
[2025-05-24T13:45:41.519+0000][gc,start    ] GC(48) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:45:41.519+0000][gc,task     ] GC(48) Using 10 workers of 10 for evacuation
[2025-05-24T13:45:41.525+0000][gc,phases   ] GC(48)   Pre Evacuate Collection Set: 0.6ms
[2025-05-24T13:45:41.526+0000][gc,phases   ] GC(48)   Merge Heap Roots: 0.3ms
[2025-05-24T13:45:41.526+0000][gc,phases   ] GC(48)   Evacuate Collection Set: 3.6ms
[2025-05-24T13:45:41.526+0000][gc,phases   ] GC(48)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:45:41.526+0000][gc,phases   ] GC(48)   Other: 0.3ms
[2025-05-24T13:45:41.526+0000][gc,heap     ] GC(48) Eden regions: 606->0(606)
[2025-05-24T13:45:41.526+0000][gc,heap     ] GC(48) Survivor regions: 8->8(77)
[2025-05-24T13:45:41.527+0000][gc,heap     ] GC(48) Old regions: 34->35
[2025-05-24T13:45:41.527+0000][gc,heap     ] GC(48) Humongous regions: 130->130
[2025-05-24T13:45:41.527+0000][gc,metaspace] GC(48) Metaspace: 16696K(17152K)->16696K(17152K) NonClass: 14832K(15040K)->14832K(15040K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:45:41.527+0000][gc          ] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 777M->172M(1024M) 8.136ms
[2025-05-24T13:45:41.527+0000][gc,cpu      ] GC(48) User=0.04s Sys=0.00s Real=0.01s
[2025-05-24T13:46:21.320+0000][gc,start    ] GC(49) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:46:21.322+0000][gc,task     ] GC(49) Using 10 workers of 10 for evacuation
[2025-05-24T13:46:21.332+0000][gc,phases   ] GC(49)   Pre Evacuate Collection Set: 0.9ms
[2025-05-24T13:46:21.334+0000][gc,phases   ] GC(49)   Merge Heap Roots: 0.3ms
[2025-05-24T13:46:21.336+0000][gc,phases   ] GC(49)   Evacuate Collection Set: 6.8ms
[2025-05-24T13:46:21.336+0000][gc,phases   ] GC(49)   Post Evacuate Collection Set: 2.1ms
[2025-05-24T13:46:21.337+0000][gc,phases   ] GC(49)   Other: 0.7ms
[2025-05-24T13:46:21.338+0000][gc,heap     ] GC(49) Eden regions: 606->0(608)
[2025-05-24T13:46:21.338+0000][gc,heap     ] GC(49) Survivor regions: 8->6(77)
[2025-05-24T13:46:21.339+0000][gc,heap     ] GC(49) Old regions: 35->36
[2025-05-24T13:46:21.340+0000][gc,heap     ] GC(49) Humongous regions: 130->130
[2025-05-24T13:46:21.340+0000][gc,metaspace] GC(49) Metaspace: 16706K(17216K)->16706K(17216K) NonClass: 14842K(15104K)->14842K(15104K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:46:21.341+0000][gc          ] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 778M->171M(1024M) 20.582ms
[2025-05-24T13:46:21.342+0000][gc,cpu      ] GC(49) User=0.06s Sys=0.00s Real=0.02s
[2025-05-24T13:46:51.975+0000][gc,start    ] GC(50) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:46:51.976+0000][gc,task     ] GC(50) Using 10 workers of 10 for evacuation
[2025-05-24T13:46:51.982+0000][gc,phases   ] GC(50)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:46:51.982+0000][gc,phases   ] GC(50)   Merge Heap Roots: 0.2ms
[2025-05-24T13:46:51.982+0000][gc,phases   ] GC(50)   Evacuate Collection Set: 3.9ms
[2025-05-24T13:46:51.982+0000][gc,phases   ] GC(50)   Post Evacuate Collection Set: 1.1ms
[2025-05-24T13:46:51.982+0000][gc,phases   ] GC(50)   Other: 0.3ms
[2025-05-24T13:46:51.982+0000][gc,heap     ] GC(50) Eden regions: 608->0(604)
[2025-05-24T13:46:51.983+0000][gc,heap     ] GC(50) Survivor regions: 6->10(77)
[2025-05-24T13:46:51.983+0000][gc,heap     ] GC(50) Old regions: 36->37
[2025-05-24T13:46:51.983+0000][gc,heap     ] GC(50) Humongous regions: 130->130
[2025-05-24T13:46:51.983+0000][gc,metaspace] GC(50) Metaspace: 16707K(17216K)->16707K(17216K) NonClass: 14843K(15104K)->14843K(15104K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:46:51.983+0000][gc          ] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 779M->176M(1024M) 8.335ms
[2025-05-24T13:46:51.984+0000][gc,cpu      ] GC(50) User=0.05s Sys=0.00s Real=0.01s
[2025-05-24T13:47:31.797+0000][gc,start    ] GC(51) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:47:31.797+0000][gc,task     ] GC(51) Using 10 workers of 10 for evacuation
[2025-05-24T13:47:31.805+0000][gc,phases   ] GC(51)   Pre Evacuate Collection Set: 0.8ms
[2025-05-24T13:47:31.805+0000][gc,phases   ] GC(51)   Merge Heap Roots: 0.3ms
[2025-05-24T13:47:31.805+0000][gc,phases   ] GC(51)   Evacuate Collection Set: 4.3ms
[2025-05-24T13:47:31.805+0000][gc,phases   ] GC(51)   Post Evacuate Collection Set: 1.4ms
[2025-05-24T13:47:31.805+0000][gc,phases   ] GC(51)   Other: 0.4ms
[2025-05-24T13:47:31.806+0000][gc,heap     ] GC(51) Eden regions: 604->0(604)
[2025-05-24T13:47:31.806+0000][gc,heap     ] GC(51) Survivor regions: 10->10(77)
[2025-05-24T13:47:31.806+0000][gc,heap     ] GC(51) Old regions: 37->37
[2025-05-24T13:47:31.806+0000][gc,heap     ] GC(51) Humongous regions: 130->130
[2025-05-24T13:47:31.806+0000][gc,metaspace] GC(51) Metaspace: 16711K(17216K)->16711K(17216K) NonClass: 14847K(15104K)->14847K(15104K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:47:31.807+0000][gc          ] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 780M->175M(1024M) 9.700ms
[2025-05-24T13:47:31.807+0000][gc,cpu      ] GC(51) User=0.04s Sys=0.00s Real=0.01s
[2025-05-24T13:48:11.671+0000][gc,start    ] GC(52) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:48:11.672+0000][gc,task     ] GC(52) Using 10 workers of 10 for evacuation
[2025-05-24T13:48:11.680+0000][gc,phases   ] GC(52)   Pre Evacuate Collection Set: 0.7ms
[2025-05-24T13:48:11.681+0000][gc,phases   ] GC(52)   Merge Heap Roots: 0.2ms
[2025-05-24T13:48:11.681+0000][gc,phases   ] GC(52)   Evacuate Collection Set: 5.2ms
[2025-05-24T13:48:11.682+0000][gc,phases   ] GC(52)   Post Evacuate Collection Set: 2.0ms
[2025-05-24T13:48:11.682+0000][gc,phases   ] GC(52)   Other: 0.6ms
[2025-05-24T13:48:11.683+0000][gc,heap     ] GC(52) Eden regions: 604->0(605)
[2025-05-24T13:48:11.683+0000][gc,heap     ] GC(52) Survivor regions: 10->9(77)
[2025-05-24T13:48:11.684+0000][gc,heap     ] GC(52) Old regions: 37->37
[2025-05-24T13:48:11.684+0000][gc,heap     ] GC(52) Humongous regions: 130->130
[2025-05-24T13:48:11.684+0000][gc,metaspace] GC(52) Metaspace: 16729K(17216K)->16729K(17216K) NonClass: 14865K(15104K)->14865K(15104K) Class: 1863K(2112K)->1863K(2112K)
[2025-05-24T13:48:11.685+0000][gc          ] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 779M->175M(1024M) 13.815ms
[2025-05-24T13:48:11.686+0000][gc,cpu      ] GC(52) User=0.04s Sys=0.01s Real=0.02s
[2025-05-24T13:48:51.410+0000][gc,start    ] GC(53) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:48:51.410+0000][gc,task     ] GC(53) Using 10 workers of 10 for evacuation
[2025-05-24T13:48:51.429+0000][gc,phases   ] GC(53)   Pre Evacuate Collection Set: 0.7ms
[2025-05-24T13:48:51.429+0000][gc,phases   ] GC(53)   Merge Heap Roots: 0.3ms
[2025-05-24T13:48:51.430+0000][gc,phases   ] GC(53)   Evacuate Collection Set: 13.1ms
[2025-05-24T13:48:51.430+0000][gc,phases   ] GC(53)   Post Evacuate Collection Set: 4.0ms
[2025-05-24T13:48:51.430+0000][gc,phases   ] GC(53)   Other: 0.4ms
